Secretaria de Atenção Primária à Saúde - SAPS/MS 
Dados sujeitos à alteração 
---Descrição dos Filtros Utilizados---
" Competência: SET/2025, AGO/2025."
Estado: SE.
"Município: AMPARO DE SÃO FRANCISCO, AQUIDABÃ, ARACAJU, ARAUÁ, AREIA BRANCA, BARRA DOS COQUEIROS, BOQUIM, BREJO GRANDE, CAMPO DO BRITO, CANHOBA, CANINDÉ DE SÃO FRANCISCO, CAPELA, CARIRA, CARMÓPOLIS, CEDRO DE SÃO JOÃO, CRISTINÁPOLIS, CUMBE, DIVINA PASTORA, ESTÂNCIA, FEIRA NOVA, FREI PAULO, GARARU, GENERAL MAYNARD, GRACHO CARDOSO, ILHA DAS FLORES, INDIAROBA, ITABAIANA, ITABAIANINHA, ITABI, ITAPORANGA D'AJUDA, JAPARATUBA, JAPOATÃ, LAGARTO, LARANJEIRAS, MACAMBIRA, MALHADA DOS BOIS, MALHADOR, MARUIM, MOITA BONITA, MONTE ALEGRE DE SERGIPE, MURIBECA, NEÓPOLIS, NOSSA SENHORA APARECIDA, NOSSA SENHORA DA GLÓRIA, NOSSA SENHORA DAS DORES, NOSSA SENHORA DE LOURDES, NOSSA SENHORA DO SOCORRO, PACATUBA, PEDRA MOLE, PEDRINHAS, PINHÃO, PIRAMBU, POÇO REDONDO, POÇO VERDE, PORTO DA FOLHA, PROPRIÁ, RIACHÃO DO DANTAS, RIACHUELO, RIBEIRÓPOLIS, ROSÁRIO DO CATETE, SALGADO, SANTA LUZIA DO ITANHY, SANTA ROSA DE LIMA, SANTANA DO SÃO FRANCISCO, SANTO AMARO DAS BROTAS, SÃO CRISTÓVÃO, SÃO DOMINGOS, SÃO FRANCISCO, SÃO MIGUEL DO ALEIXO, SIMÃO DIAS, SIRIRI, TELHA, TOBIAS BARRETO, TOMAR DO GERU, UMBAÚBA."
"Temas para Saúde: Agravos negligenciados, Alimentação saudável, Autocuidado de pessoas com doenças crônicas, Ações de combate ao Aedes aegypti, Cidadania e direitos humanos, Dependência química / tabaco / álcool / outras drogas, Envelhecimento / Climatério / Andropausa / Etc, Plantas medicinais / fitoterapia, Prevenção da violência e promoção da cultura da paz, Saúde ambiental, Saúde bucal, Saúde do trabalhador, Saúde mental, Saúde sexual e reprodutiva, Semana saúde na escola."
"Programa Saúde na Escola: Educação, Saúde."
Nível: INEP (Escolas/Creche).
Tipo Informação: Quantidade de Atividade Coletiva


Uf;Ibge;Municipio;Unidade de Saúde - CNES;Tipo Unidade;Desc Unidade;Equipe - INE;Tipo Equipe;Desc Equipe;INEP (Escolas/Creche);Agravos negligenciados;Alimentação saudável;Autocuidado de pessoas com doe;Ações de combate ao Aedes aegy;Cidadania e direitos humanos;Dependência química / tabaco /;Envelhecimento / Climatério / ;Plantas medicinais / fitoterap;Prevenção da violência e promo;Saúde ambiental;Saúde bucal;Saúde do trabalhador;Saúde mental;Saúde sexual e reprodutiva;Semana saúde na escola;
SE;280290;ITABAIANA;2477742;02;CENTRO DE SAUDE/UNIDADE BASICA;0000174726;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28007522;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
SE;280600;RIBEIRÓPOLIS;2421240;01;POSTO DE SAUDE;0001773712;71;ESB - EQUIPE DE SAUDE BUCAL;28030095;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;
SE;280420;MONTE ALEGRE DE SERGIPE;2420279;02;CENTRO DE SAUDE/UNIDADE BASICA;0002273136;71;ESB - EQUIPE DE SAUDE BUCAL;28001494;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;
SE;280320;ITAPORANGA D'AJUDA;2422816;02;CENTRO DE SAUDE/UNIDADE BASICA;0001792121;71;ESB - EQUIPE DE SAUDE BUCAL;28025733;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;
SE;280010;AMPARO DE SÃO FRANCISCO;7009615;02;CENTRO DE SAUDE/UNIDADE BASICA;0000171689;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28012623;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;
SE;280390;MALHADOR;2422255;01;POSTO DE SAUDE;0001643363;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28008170;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
SE;280750;TOMAR DO GERU;9706534;02;CENTRO DE SAUDE/UNIDADE BASICA;0001810480;71;ESB - EQUIPE DE SAUDE BUCAL;28027213;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;
SE;280140;CARIRA;2546264;02;CENTRO DE SAUDE/UNIDADE BASICA;-;-;-;28003551;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;
SE;280030;ARACAJU;0002844;02;CENTRO DE SAUDE/UNIDADE BASICA;0000172677;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28031954;0;0;0;2;0;0;0;0;0;0;0;0;0;0;2;
SE;280530;PIRAMBU;2477149;02;CENTRO DE SAUDE/UNIDADE BASICA;0001542265;72;ENASFAP - EQ DO NUCLEO AMPLIADO SAUDE DA FAMILIA E AT PRIMA.;28015983;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;
SE;280290;ITABAIANA;0428159;02;CENTRO DE SAUDE/UNIDADE BASICA;0002129191;71;ESB - EQUIPE DE SAUDE BUCAL;28031547;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;
SE;280420;MONTE ALEGRE DE SERGIPE;2420279;02;CENTRO DE SAUDE/UNIDADE BASICA;0001751050;71;ESB - EQUIPE DE SAUDE BUCAL;28001389;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;
SE;280290;ITABAIANA;3281329;02;CENTRO DE SAUDE/UNIDADE BASICA;0002384450;71;ESB - EQUIPE DE SAUDE BUCAL;28007158;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;
SE;280600;RIBEIRÓPOLIS;2497166;02;CENTRO DE SAUDE/UNIDADE BASICA;0002333848;71;ESB - EQUIPE DE SAUDE BUCAL;28004973;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;
SE;280630;SANTA LUZIA DO ITANHY;2423413;02;CENTRO DE SAUDE/UNIDADE BASICA;0001882791;71;ESB - EQUIPE DE SAUDE BUCAL;28032071;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;
SE;280120;CANINDÉ DE SÃO FRANCISCO;2477122;02;CENTRO DE SAUDE/UNIDADE BASICA;0000173770;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28000080;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;
SE;280150;CARMÓPOLIS;7833555;02;CENTRO DE SAUDE/UNIDADE BASICA;0002188074;71;ESB - EQUIPE DE SAUDE BUCAL;28032233;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;
SE;280410;MOITA BONITA;2477211;02;CENTRO DE SAUDE/UNIDADE BASICA;0001838822;71;ESB - EQUIPE DE SAUDE BUCAL;28008367;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;
SE;280480;NOSSA SENHORA DO SOCORRO;2421666;02;CENTRO DE SAUDE/UNIDADE BASICA;0001968963;71;ESB - EQUIPE DE SAUDE BUCAL;28026519;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;
SE;280210;ESTÂNCIA;2477866;02;CENTRO DE SAUDE/UNIDADE BASICA;0001739298;71;ESB - EQUIPE DE SAUDE BUCAL;28024923;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;
SE;280030;ARACAJU;0003387;02;CENTRO DE SAUDE/UNIDADE BASICA;0000172804;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28027825;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
SE;280710;SIMÃO DIAS;2422328;02;CENTRO DE SAUDE/UNIDADE BASICA;0001630970;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28009835;0;0;0;2;0;0;0;1;0;0;0;0;1;1;0;
SE;280010;AMPARO DE SÃO FRANCISCO;7009615;02;CENTRO DE SAUDE/UNIDADE BASICA;0000171689;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28012674;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;
SE;280630;SANTA LUZIA DO ITANHY;4228731;02;CENTRO DE SAUDE/UNIDADE BASICA;0002355760;71;ESB - EQUIPE DE SAUDE BUCAL;28026063;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;
SE;280670;SÃO CRISTÓVÃO;2423286;02;CENTRO DE SAUDE/UNIDADE BASICA;0001801732;71;ESB - EQUIPE DE SAUDE BUCAL;28021525;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;
SE;280240;GARARU;2421232;02;CENTRO DE SAUDE/UNIDADE BASICA;0001678485;72;ENASFAP - EQ DO NUCLEO AMPLIADO SAUDE DA FAMILIA E AT PRIMA.;28000528;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
SE;280720;SIRIRI;2422174;02;CENTRO DE SAUDE/UNIDADE BASICA;0001511262;72;ENASFAP - EQ DO NUCLEO AMPLIADO SAUDE DA FAMILIA E AT PRIMA.;28014839;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
SE;280290;ITABAIANA;2477734;02;CENTRO DE SAUDE/UNIDADE BASICA;0000174718;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28007190;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;
SE;280350;LAGARTO;2503794;02;CENTRO DE SAUDE/UNIDADE BASICA;0000175455;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28011708;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;
SE;280230;FREI PAULO;2423634;02;CENTRO DE SAUDE/UNIDADE BASICA;0001765701;71;ESB - EQUIPE DE SAUDE BUCAL;28004221;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;
SE;280480;NOSSA SENHORA DO SOCORRO;2421666;02;CENTRO DE SAUDE/UNIDADE BASICA;0001968963;71;ESB - EQUIPE DE SAUDE BUCAL;28027760;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;
SE;280710;SIMÃO DIAS;2422263;02;CENTRO DE SAUDE/UNIDADE BASICA;0001628127;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28009460;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;
SE;280360;LARANJEIRAS;6205240;02;CENTRO DE SAUDE/UNIDADE BASICA;0000175641;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28016416;0;0;0;0;0;0;0;0;4;0;4;0;0;0;0;
SE;280560;PORTO DA FOLHA;2422131;01;POSTO DE SAUDE;0000177423;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28003322;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;
SE;280630;SANTA LUZIA DO ITANHY;2423421;02;CENTRO DE SAUDE/UNIDADE BASICA;0000177938;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28026071;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;
SE;280520;PINHÃO;2546272;02;CENTRO DE SAUDE/UNIDADE BASICA;0001965301;71;ESB - EQUIPE DE SAUDE BUCAL;28036751;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;
SE;280760;UMBAÚBA;2421410;02;CENTRO DE SAUDE/UNIDADE BASICA;0000178764;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28024281;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
SE;280120;CANINDÉ DE SÃO FRANCISCO;2477122;02;CENTRO DE SAUDE/UNIDADE BASICA;0002105357;71;ESB - EQUIPE DE SAUDE BUCAL;28026616;0;2;0;0;0;0;0;0;0;0;2;0;0;0;0;
SE;280290;ITABAIANA;2477777;02;CENTRO DE SAUDE/UNIDADE BASICA;0002334089;76;EAP - EQUIPE DE ATENÇÃO PRIMÁRIA;28034546;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
SE;280580;RIACHÃO DO DANTAS;2420929;02;CENTRO DE SAUDE/UNIDADE BASICA;0000177628;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28012186;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;
SE;280760;UMBAÚBA;2421402;02;CENTRO DE SAUDE/UNIDADE BASICA;-;-;-;28033965;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
SE;280350;LAGARTO;2420767;02;CENTRO DE SAUDE/UNIDADE BASICA;0002317060;71;ESB - EQUIPE DE SAUDE BUCAL;28011023;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;
SE;280010;AMPARO DE SÃO FRANCISCO;7009615;02;CENTRO DE SAUDE/UNIDADE BASICA;-;-;-;28012623;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;
SE;280750;TOMAR DO GERU;9706534;02;CENTRO DE SAUDE/UNIDADE BASICA;0000178683;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28026799;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;
SE;280150;CARMÓPOLIS;6672205;02;CENTRO DE SAUDE/UNIDADE BASICA;-;-;-;28033418;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;
SE;280440;NEÓPOLIS;2420058;02;CENTRO DE SAUDE/UNIDADE BASICA;0000175927;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28013395;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;
SE;280760;UMBAÚBA;2421402;02;CENTRO DE SAUDE/UNIDADE BASICA;-;-;-;28024273;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
SE;280720;SIRIRI;2422174;02;CENTRO DE SAUDE/UNIDADE BASICA;0001511262;72;ENASFAP - EQ DO NUCLEO AMPLIADO SAUDE DA FAMILIA E AT PRIMA.;28014855;0;2;0;0;0;0;0;0;0;0;0;0;3;0;0;
SE;280010;AMPARO DE SÃO FRANCISCO;7009615;02;CENTRO DE SAUDE/UNIDADE BASICA;-;-;-;28012674;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;
SE;280520;PINHÃO;2546280;02;CENTRO DE SAUDE/UNIDADE BASICA;0000177164;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28004701;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;
SE;280270;ILHA DAS FLORES;2502895;02;CENTRO DE SAUDE/UNIDADE BASICA;0000174580;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28013158;1;0;0;7;0;0;0;0;0;0;0;0;1;0;0;
SE;280710;SIMÃO DIAS;9250468;02;CENTRO DE SAUDE/UNIDADE BASICA;0000178454;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28010060;0;1;0;0;0;0;0;0;2;0;0;0;0;0;0;
SE;280620;SALGADO;3337421;02;CENTRO DE SAUDE/UNIDADE BASICA;0002350815;72;ENASFAP - EQ DO NUCLEO AMPLIADO SAUDE DA FAMILIA E AT PRIMA.;28023374;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;
SE;280580;RIACHÃO DO DANTAS;2420929;02;CENTRO DE SAUDE/UNIDADE BASICA;0000177628;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28012500;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;
SE;280290;ITABAIANA;2477777;02;CENTRO DE SAUDE/UNIDADE BASICA;0000174750;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28035399;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;
SE;280450;NOSSA SENHORA DA GLÓRIA;2421100;02;CENTRO DE SAUDE/UNIDADE BASICA;0001950029;71;ESB - EQUIPE DE SAUDE BUCAL;28036964;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;
SE;280120;CANINDÉ DE SÃO FRANCISCO;2477084;02;CENTRO DE SAUDE/UNIDADE BASICA;0000173711;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28000200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;
SE;280670;SÃO CRISTÓVÃO;2878879;02;CENTRO DE SAUDE/UNIDADE BASICA;0000178160;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28021576;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;
SE;280030;ARACAJU;0002259;02;CENTRO DE SAUDE/UNIDADE BASICA;0000171794;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28037545;0;3;0;0;0;0;0;0;1;0;0;0;0;0;0;
SE;280030;ARACAJU;0002550;02;CENTRO DE SAUDE/UNIDADE BASICA;0002014769;71;ESB - EQUIPE DE SAUDE BUCAL;28033744;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;
SE;280230;FREI PAULO;2423634;02;CENTRO DE SAUDE/UNIDADE BASICA;0001765701;71;ESB - EQUIPE DE SAUDE BUCAL;28004159;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;
SE;280030;ARACAJU;0002607;02;CENTRO DE SAUDE/UNIDADE BASICA;0002173182;71;ESB - EQUIPE DE SAUDE BUCAL;28018591;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;
SE;280060;BARRA DOS COQUEIROS;2477610;02;CENTRO DE SAUDE/UNIDADE BASICA;0000173436;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28035437;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;
SE;280030;ARACAJU;0002216;02;CENTRO DE SAUDE/UNIDADE BASICA;-;-;-;28037529;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;
SE;280300;ITABAIANINHA;2421275;02;CENTRO DE SAUDE/UNIDADE BASICA;0000174890;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28030443;0;0;0;0;0;0;0;0;1;0;0;0;2;0;0;
SE;280740;TOBIAS BARRETO;7685467;02;CENTRO DE SAUDE/UNIDADE BASICA;0001571052;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28010728;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;
SE;280120;CANINDÉ DE SÃO FRANCISCO;2477114;02;CENTRO DE SAUDE/UNIDADE BASICA;0000173762;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28000064;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;
SE;280030;ARACAJU;0002844;02;CENTRO DE SAUDE/UNIDADE BASICA;0000172715;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28017382;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3;
SE;280480;NOSSA SENHORA DO SOCORRO;2421623;02;CENTRO DE SAUDE/UNIDADE BASICA;0002529580;74;EAPP - EQUIPE DE ATENCAO PRIMARIA PRISIONAL;28020677;0;0;0;0;0;0;0;0;0;0;2;0;0;0;2;
SE;280170;CRISTINÁPOLIS;2420988;01;POSTO DE SAUDE;0000174114;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28022459;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
SE;280210;ESTÂNCIA;6986080;02;CENTRO DE SAUDE/UNIDADE BASICA;0000174378;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28024559;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
SE;280280;INDIAROBA;2477963;02;CENTRO DE SAUDE/UNIDADE BASICA;0002083299;71;ESB - EQUIPE DE SAUDE BUCAL;28025180;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;
SE;280690;SÃO FRANCISCO;2423359;02;CENTRO DE SAUDE/UNIDADE BASICA;0001661469;72;ENASFAP - EQ DO NUCLEO AMPLIADO SAUDE DA FAMILIA E AT PRIMA.;28016106;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;
SE;280760;UMBAÚBA;9865845;02;CENTRO DE SAUDE/UNIDADE BASICA;0002207257;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28033973;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;
SE;280030;ARACAJU;0003093;02;CENTRO DE SAUDE/UNIDADE BASICA;0002416980;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28021380;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;
SE;280740;TOBIAS BARRETO;3605787;02;CENTRO DE SAUDE/UNIDADE BASICA;0001518666;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28010388;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
SE;280010;AMPARO DE SÃO FRANCISCO;7009615;02;CENTRO DE SAUDE/UNIDADE BASICA;0001956205;71;ESB - EQUIPE DE SAUDE BUCAL;28012712;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;
SE;280740;TOBIAS BARRETO;2421984;02;CENTRO DE SAUDE/UNIDADE BASICA;0001807285;71;ESB - EQUIPE DE SAUDE BUCAL;28010671;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;
SE;280740;TOBIAS BARRETO;2421984;02;CENTRO DE SAUDE/UNIDADE BASICA;0001511017;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28010671;0;0;0;4;0;0;0;0;0;0;0;0;2;0;0;
SE;280030;ARACAJU;0002291;02;CENTRO DE SAUDE/UNIDADE BASICA;0000171808;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28031660;0;1;0;6;0;0;0;0;0;0;0;0;0;0;0;
SE;280450;NOSSA SENHORA DA GLÓRIA;2421046;02;CENTRO DE SAUDE/UNIDADE BASICA;0000176052;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28001737;0;0;0;0;0;1;0;0;1;0;0;0;1;1;0;
SE;280445;NOSSA SENHORA APARECIDA;2421135;02;CENTRO DE SAUDE/UNIDADE BASICA;0002333910;72;ENASFAP - EQ DO NUCLEO AMPLIADO SAUDE DA FAMILIA E AT PRIMA.;28029291;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
SE;280420;MONTE ALEGRE DE SERGIPE;2420279;02;CENTRO DE SAUDE/UNIDADE BASICA;0002273136;71;ESB - EQUIPE DE SAUDE BUCAL;28030672;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;
SE;280710;SIMÃO DIAS;2422433;02;CENTRO DE SAUDE/UNIDADE BASICA;0000178462;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28009452;1;0;0;2;0;0;0;1;0;0;2;0;0;0;0;
SE;280030;ARACAJU;0003492;02;CENTRO DE SAUDE/UNIDADE BASICA;0000172898;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28031660;0;0;0;7;0;0;0;0;0;0;0;0;0;0;4;
SE;280710;SIMÃO DIAS;9250468;02;CENTRO DE SAUDE/UNIDADE BASICA;0001572687;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28009398;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
SE;280530;PIRAMBU;2477149;02;CENTRO DE SAUDE/UNIDADE BASICA;0001542265;72;ENASFAP - EQ DO NUCLEO AMPLIADO SAUDE DA FAMILIA E AT PRIMA.;28016009;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
SE;280170;CRISTINÁPOLIS;2420988;01;POSTO DE SAUDE;0000174149;72;ENASFAP - EQ DO NUCLEO AMPLIADO SAUDE DA FAMILIA E AT PRIMA.;28022440;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;
SE;280710;SIMÃO DIAS;9331077;02;CENTRO DE SAUDE/UNIDADE BASICA;0000178438;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28009754;0;0;0;2;0;1;0;1;1;1;0;0;0;0;0;
SE;280210;ESTÂNCIA;9998233;02;CENTRO DE SAUDE/UNIDADE BASICA;0001739425;71;ESB - EQUIPE DE SAUDE BUCAL;28024834;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;
SE;280030;ARACAJU;2600366;02;CENTRO DE SAUDE/UNIDADE BASICA;0000173126;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28026837;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;
SE;280030;ARACAJU;0002305;02;CENTRO DE SAUDE/UNIDADE BASICA;0000171867;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28018990;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;
SE;280560;PORTO DA FOLHA;2422093;01;POSTO DE SAUDE;0000177393;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28003047;0;0;0;0;0;1;0;0;2;0;0;0;2;0;0;
SE;280740;TOBIAS BARRETO;3541444;02;CENTRO DE SAUDE/UNIDADE BASICA;0000178632;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28010450;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;
SE;280120;CANINDÉ DE SÃO FRANCISCO;2477106;02;CENTRO DE SAUDE/UNIDADE BASICA;-;-;-;28000170;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
SE;280300;ITABAIANINHA;2421283;02;CENTRO DE SAUDE/UNIDADE BASICA;0000174904;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28023072;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
SE;280250;GENERAL MAYNARD;2420325;01;POSTO DE SAUDE;0000174521;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28016300;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;
SE;280230;FREI PAULO;2423626;02;CENTRO DE SAUDE/UNIDADE BASICA;0001765485;71;ESB - EQUIPE DE SAUDE BUCAL;28004086;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;
SE;280420;MONTE ALEGRE DE SERGIPE;3059170;02;CENTRO DE SAUDE/UNIDADE BASICA;0001751085;71;ESB - EQUIPE DE SAUDE BUCAL;28001443;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;
SE;280130;CAPELA;2476975;01;POSTO DE SAUDE;0000173924;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28014626;2;2;0;2;2;1;0;0;1;2;0;0;2;0;0;
SE;280710;SIMÃO DIAS;9250468;02;CENTRO DE SAUDE/UNIDADE BASICA;0001577719;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28009398;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;
SE;280350;LAGARTO;2503808;02;CENTRO DE SAUDE/UNIDADE BASICA;0000175471;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28011309;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
SE;280030;ARACAJU;0003387;02;CENTRO DE SAUDE/UNIDADE BASICA;0002116855;71;ESB - EQUIPE DE SAUDE BUCAL;28018419;0;0;0;0;0;0;0;0;0;0;15;0;0;0;0;
SE;280760;UMBAÚBA;9865845;02;CENTRO DE SAUDE/UNIDADE BASICA;0000178780;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28024214;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;
SE;280440;NEÓPOLIS;2477939;02;CENTRO DE SAUDE/UNIDADE BASICA;0000175943;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28013433;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;
SE;280190;CUMBE;4020766;02;CENTRO DE SAUDE/UNIDADE BASICA;0001582267;72;ENASFAP - EQ DO NUCLEO AMPLIADO SAUDE DA FAMILIA E AT PRIMA.;28005651;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;
SE;280020;AQUIDABÃ;2422662;02;CENTRO DE SAUDE/UNIDADE BASICA;0000171719;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28005538;0;1;0;0;1;0;0;0;1;0;1;0;1;1;0;
SE;280620;SALGADO;2421895;02;CENTRO DE SAUDE/UNIDADE BASICA;0002486504;72;ENASFAP - EQ DO NUCLEO AMPLIADO SAUDE DA FAMILIA E AT PRIMA.;28023706;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
