Secretaria de Atenção Primária à Saúde - SAPS/MS 
Dados sujeitos à alteração 
---Descrição dos Filtros Utilizados---
" Competência: SET/2025, AGO/2025."
Estado: SE.
"Município: AMPARO DE SÃO FRANCISCO, AQUIDABÃ, ARACAJU, ARAUÁ, AREIA BRANCA, BARRA DOS COQUEIROS, BOQUIM, BREJO GRANDE, CAMPO DO BRITO, CANHOBA, CANINDÉ DE SÃO FRANCISCO, CAPELA, CARIRA, CARMÓPOLIS, CEDRO DE SÃO JOÃO, CRISTINÁPOLIS, CUMBE, DIVINA PASTORA, ESTÂNCIA, FEIRA NOVA, FREI PAULO, GARARU, GENERAL MAYNARD, GRACHO CARDOSO, ILHA DAS FLORES, INDIAROBA, ITABAIANA, ITABAIANINHA, ITABI, ITAPORANGA D'AJUDA, JAPARATUBA, JAPOATÃ, LAGARTO, LARANJEIRAS, MACAMBIRA, MALHADA DOS BOIS, MALHADOR, MARUIM, MOITA BONITA, MONTE ALEGRE DE SERGIPE, MURIBECA, NEÓPOLIS, NOSSA SENHORA APARECIDA, NOSSA SENHORA DA GLÓRIA, NOSSA SENHORA DAS DORES, NOSSA SENHORA DE LOURDES, NOSSA SENHORA DO SOCORRO, PACATUBA, PEDRA MOLE, PEDRINHAS, PINHÃO, PIRAMBU, POÇO REDONDO, POÇO VERDE, PORTO DA FOLHA, PROPRIÁ, RIACHÃO DO DANTAS, RIACHUELO, RIBEIRÓPOLIS, ROSÁRIO DO CATETE, SALGADO, SANTA LUZIA DO ITANHY, SANTA ROSA DE LIMA, SANTANA DO SÃO FRANCISCO, SANTO AMARO DAS BROTAS, SÃO CRISTÓVÃO, SÃO DOMINGOS, SÃO FRANCISCO, SÃO MIGUEL DO ALEIXO, SIMÃO DIAS, SIRIRI, TELHA, TOBIAS BARRETO, TOMAR DO GERU, UMBAÚBA."
"Práticas em Saúde: Antropometria, Aplicação tópica de flúor, Desenvolvimento da linguagem, Escovação dental supervisionada, Outro procedimento coletivo, Programa nacional de controle do tabagismo sessão 1, Programa nacional de controle do tabagismo sessão 2, Programa nacional de controle do tabagismo sessão 3, Programa nacional de controle do tabagismo sessão 4, Práticas corporais / atividade física, Saúde auditiva, Saúde ocular, Verificação da situação vacinal."
"Programa Saúde na Escola: Educação, Saúde."
Nível: INEP (Escolas/Creche).
Tipo Informação: Número de participantes


Uf;Ibge;Municipio;Unidade de Saúde - CNES;Tipo Unidade;Desc Unidade;Equipe - INE;Tipo Equipe;Desc Equipe;INEP (Escolas/Creche);Antropometria;Aplicação tópica de flúor;Desenvolvimento da linguagem;Escovação dental supervisionad;Outro procedimento coletivo;Programa nacional de controle ;Práticas corporais / atividade;Saúde auditiva;Saúde ocular;Verificação da situação vacina;
SE;280030;ARACAJU;0002399;02;CENTRO DE SAUDE/UNIDADE BASICA;0000172030;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28018320;179;0;0;0;179;0;0;0;0;0;
SE;280330;JAPARATUBA;2477459;02;CENTRO DE SAUDE/UNIDADE BASICA;0000175188;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28015266;0;0;0;0;0;0;0;0;0;18;
SE;280260;GRACHO CARDOSO;2612224;02;CENTRO DE SAUDE/UNIDADE BASICA;0000174548;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28001010;0;0;0;0;0;0;0;0;0;6;
SE;280710;SIMÃO DIAS;2422468;02;CENTRO DE SAUDE/UNIDADE BASICA;0001991159;71;ESB - EQUIPE DE SAUDE BUCAL;28009738;0;50;0;18;0;0;0;0;0;0;
SE;280130;CAPELA;2476959;02;CENTRO DE SAUDE/UNIDADE BASICA;0001517597;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28014120;46;0;0;0;0;0;46;0;0;0;
SE;280440;NEÓPOLIS;2477920;02;CENTRO DE SAUDE/UNIDADE BASICA;0000175935;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28013450;0;0;0;0;0;0;0;40;40;0;
SE;280030;ARACAJU;9141588;02;CENTRO DE SAUDE/UNIDADE BASICA;-;-;-;28019490;47;0;0;0;0;0;17;0;0;0;
SE;280160;CEDRO DE SÃO JOÃO;2658593;02;CENTRO DE SAUDE/UNIDADE BASICA;0002000423;71;ESB - EQUIPE DE SAUDE BUCAL;28013000;0;7;0;0;0;0;0;0;0;0;
SE;280740;TOBIAS BARRETO;7685467;02;CENTRO DE SAUDE/UNIDADE BASICA;0001571052;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28027086;0;0;0;0;0;0;0;0;367;105;
SE;280520;PINHÃO;2546272;02;CENTRO DE SAUDE/UNIDADE BASICA;0001965301;71;ESB - EQUIPE DE SAUDE BUCAL;28028678;0;0;0;199;0;0;0;0;0;0;
SE;280210;ESTÂNCIA;2422905;02;CENTRO DE SAUDE/UNIDADE BASICA;0001777165;71;ESB - EQUIPE DE SAUDE BUCAL;28025040;0;0;0;235;0;0;0;0;0;0;
SE;280030;ARACAJU;0002429;02;CENTRO DE SAUDE/UNIDADE BASICA;0000172138;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28019741;71;0;0;0;0;0;0;0;0;71;
SE;280360;LARANJEIRAS;2421313;02;CENTRO DE SAUDE/UNIDADE BASICA;0000175587;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28016467;0;45;0;0;0;0;0;0;0;76;
SE;280670;SÃO CRISTÓVÃO;2423251;02;CENTRO DE SAUDE/UNIDADE BASICA;0001801139;71;ESB - EQUIPE DE SAUDE BUCAL;28021517;0;0;0;0;110;0;0;0;0;0;
SE;280550;POÇO VERDE;2420376;02;CENTRO DE SAUDE/UNIDADE BASICA;0001811851;71;ESB - EQUIPE DE SAUDE BUCAL;28008774;0;55;0;55;0;0;0;0;0;0;
SE;280570;PROPRIÁ;2422530;02;CENTRO DE SAUDE/UNIDADE BASICA;0001985949;71;ESB - EQUIPE DE SAUDE BUCAL;28013786;0;20;0;20;0;0;20;0;0;0;
SE;280740;TOBIAS BARRETO;2421984;02;CENTRO DE SAUDE/UNIDADE BASICA;0001807285;71;ESB - EQUIPE DE SAUDE BUCAL;28010710;0;109;0;109;0;0;0;0;0;0;
SE;280670;SÃO CRISTÓVÃO;2423200;02;CENTRO DE SAUDE/UNIDADE BASICA;0001717022;76;EAP - EQUIPE DE ATENÇÃO PRIMÁRIA;28021568;39;0;0;0;0;0;0;0;0;0;
SE;280130;CAPELA;2476916;01;POSTO DE SAUDE;0001855700;71;ESB - EQUIPE DE SAUDE BUCAL;28014642;0;19;0;0;0;0;0;0;0;0;
SE;280300;ITABAIANINHA;3323161;02;CENTRO DE SAUDE/UNIDADE BASICA;-;-;-;28031776;0;0;0;0;0;0;0;0;0;230;
SE;280020;AQUIDABÃ;2422778;02;CENTRO DE SAUDE/UNIDADE BASICA;0002081490;71;ESB - EQUIPE DE SAUDE BUCAL;28005503;0;0;0;16;0;0;0;0;0;0;
SE;280120;CANINDÉ DE SÃO FRANCISCO;2477114;02;CENTRO DE SAUDE/UNIDADE BASICA;0000173762;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28030370;37;0;0;0;0;0;0;0;0;37;
SE;280050;AREIA BRANCA;2477009;01;POSTO DE SAUDE;0002510154;71;ESB - EQUIPE DE SAUDE BUCAL;28006690;0;30;0;30;0;0;0;0;0;0;
SE;280420;MONTE ALEGRE DE SERGIPE;2420279;02;CENTRO DE SAUDE/UNIDADE BASICA;0002273136;71;ESB - EQUIPE DE SAUDE BUCAL;28001648;0;0;0;112;0;0;0;0;0;0;
SE;280410;MOITA BONITA;2477254;02;CENTRO DE SAUDE/UNIDADE BASICA;0001839209;71;ESB - EQUIPE DE SAUDE BUCAL;28008260;0;44;0;0;0;0;0;0;0;0;
SE;280730;TELHA;2422964;02;CENTRO DE SAUDE/UNIDADE BASICA;0002068141;71;ESB - EQUIPE DE SAUDE BUCAL;28014022;0;94;0;94;0;0;0;0;0;0;
SE;280750;TOMAR DO GERU;2420457;02;CENTRO DE SAUDE/UNIDADE BASICA;0000178705;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28023820;67;0;0;0;67;0;0;0;0;67;
SE;280670;SÃO CRISTÓVÃO;2423286;02;CENTRO DE SAUDE/UNIDADE BASICA;0001801732;71;ESB - EQUIPE DE SAUDE BUCAL;28021363;0;18;0;0;36;0;0;0;0;0;
SE;280550;POÇO VERDE;2420384;02;CENTRO DE SAUDE/UNIDADE BASICA;0001784943;71;ESB - EQUIPE DE SAUDE BUCAL;28008804;0;12;0;12;0;0;0;0;0;0;
SE;280020;AQUIDABÃ;4660854;02;CENTRO DE SAUDE/UNIDADE BASICA;0002242443;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28005287;0;0;0;0;0;0;0;0;0;24;
SE;280067;BOQUIM;2545950;02;CENTRO DE SAUDE/UNIDADE BASICA;0001907719;71;ESB - EQUIPE DE SAUDE BUCAL;28022246;0;0;0;61;0;0;0;0;0;0;
SE;280420;MONTE ALEGRE DE SERGIPE;4585666;74;POLO ACADEMIA DA SAUDE;-;-;-;28001451;0;0;0;0;0;0;30;0;0;0;
SE;280670;SÃO CRISTÓVÃO;2423200;02;CENTRO DE SAUDE/UNIDADE BASICA;0000178098;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28021770;144;0;0;0;0;0;0;144;144;144;
SE;280030;ARACAJU;7786646;74;POLO ACADEMIA DA SAUDE;-;-;-;28018630;19;0;0;0;0;0;0;0;0;0;
SE;280030;ARACAJU;9141588;02;CENTRO DE SAUDE/UNIDADE BASICA;0002014394;71;ESB - EQUIPE DE SAUDE BUCAL;28019350;0;0;0;0;34;0;0;0;0;0;
SE;280600;RIBEIRÓPOLIS;2497166;02;CENTRO DE SAUDE/UNIDADE BASICA;0000177725;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28034058;0;0;0;0;0;0;0;0;0;56;
SE;280760;UMBAÚBA;2421429;02;CENTRO DE SAUDE/UNIDADE BASICA;0000178772;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28024206;121;0;0;0;0;0;0;0;0;0;
SE;280130;CAPELA;2476959;02;CENTRO DE SAUDE/UNIDADE BASICA;0001819305;71;ESB - EQUIPE DE SAUDE BUCAL;28014219;0;0;0;43;0;0;0;0;0;0;
SE;280030;ARACAJU;0002577;02;CENTRO DE SAUDE/UNIDADE BASICA;0000172367;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28017579;0;0;0;0;0;0;0;0;0;37;
SE;280480;NOSSA SENHORA DO SOCORRO;2421623;02;CENTRO DE SAUDE/UNIDADE BASICA;0002529580;74;EAPP - EQUIPE DE ATENCAO PRIMARIA PRISIONAL;28020960;0;0;0;0;0;0;0;0;0;63;
SE;280170;CRISTINÁPOLIS;2421003;02;CENTRO DE SAUDE/UNIDADE BASICA;0000174130;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28022599;0;0;0;0;0;0;0;0;0;35;
SE;280030;ARACAJU;0002410;02;CENTRO DE SAUDE/UNIDADE BASICA;0000172049;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28017285;34;0;0;0;0;0;0;0;0;34;
SE;280320;ITAPORANGA D'AJUDA;2422794;02;CENTRO DE SAUDE/UNIDADE BASICA;0000175013;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28025563;57;0;0;0;0;0;0;0;0;57;
SE;280670;SÃO CRISTÓVÃO;6966721;02;CENTRO DE SAUDE/UNIDADE BASICA;0000178322;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28021592;0;0;0;0;0;0;0;0;0;81;
SE;280630;SANTA LUZIA DO ITANHY;2423391;02;CENTRO DE SAUDE/UNIDADE BASICA;0000177881;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28026098;0;0;0;0;0;0;0;0;0;23;
SE;280760;UMBAÚBA;2421402;02;CENTRO DE SAUDE/UNIDADE BASICA;-;-;-;28024281;67;0;0;0;0;0;0;0;0;0;
SE;280270;ILHA DAS FLORES;2612291;02;CENTRO DE SAUDE/UNIDADE BASICA;0000174599;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28027426;0;0;0;0;0;0;0;0;0;18;
SE;280690;SÃO FRANCISCO;3605671;02;CENTRO DE SAUDE/UNIDADE BASICA;0001970577;71;ESB - EQUIPE DE SAUDE BUCAL;28016122;0;6;0;6;0;0;0;0;0;0;
SE;280440;NEÓPOLIS;2477920;02;CENTRO DE SAUDE/UNIDADE BASICA;0002350408;71;ESB - EQUIPE DE SAUDE BUCAL;28013425;0;62;0;62;0;0;0;0;0;0;
SE;280670;SÃO CRISTÓVÃO;2423200;02;CENTRO DE SAUDE/UNIDADE BASICA;0000178071;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28032640;55;0;0;0;0;0;0;0;0;0;
SE;280170;CRISTINÁPOLIS;2421003;02;CENTRO DE SAUDE/UNIDADE BASICA;0000174157;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28022424;0;0;0;0;0;0;0;0;0;38;
SE;280290;ITABAIANA;3281329;02;CENTRO DE SAUDE/UNIDADE BASICA;0002384450;71;ESB - EQUIPE DE SAUDE BUCAL;28007190;0;38;0;38;0;0;0;0;0;0;
SE;280760;UMBAÚBA;2421402;02;CENTRO DE SAUDE/UNIDADE BASICA;0000178748;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28024370;242;0;0;0;0;0;0;0;0;0;
SE;280710;SIMÃO DIAS;2422336;02;CENTRO DE SAUDE/UNIDADE BASICA;0001991337;71;ESB - EQUIPE DE SAUDE BUCAL;28009991;0;26;0;39;0;0;0;0;0;0;
SE;280480;NOSSA SENHORA DO SOCORRO;3496171;02;CENTRO DE SAUDE/UNIDADE BASICA;-;-;-;28060407;0;0;0;0;0;0;488;0;0;0;
SE;280710;SIMÃO DIAS;2546108;02;CENTRO DE SAUDE/UNIDADE BASICA;0000178489;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28009983;0;0;0;0;0;0;92;54;38;0;
SE;280460;NOSSA SENHORA DAS DORES;9330453;01;POSTO DE SAUDE;0001556177;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28006186;58;0;0;0;0;0;0;0;0;30;
SE;280120;CANINDÉ DE SÃO FRANCISCO;5341264;02;CENTRO DE SAUDE/UNIDADE BASICA;0002248204;71;ESB - EQUIPE DE SAUDE BUCAL;28000110;0;61;0;142;0;0;0;0;0;0;
SE;280270;ILHA DAS FLORES;2502895;02;CENTRO DE SAUDE/UNIDADE BASICA;0000174580;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28013123;0;0;0;0;0;0;0;0;0;18;
SE;280350;LAGARTO;2503808;02;CENTRO DE SAUDE/UNIDADE BASICA;0000175498;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28011945;0;0;0;0;0;0;136;0;0;68;
SE;280760;UMBAÚBA;2421402;02;CENTRO DE SAUDE/UNIDADE BASICA;0001961861;71;ESB - EQUIPE DE SAUDE BUCAL;28024400;0;39;0;39;0;0;0;0;0;0;
SE;280030;ARACAJU;2600366;02;CENTRO DE SAUDE/UNIDADE BASICA;0001480065;72;ENASFAP - EQ DO NUCLEO AMPLIADO SAUDE DA FAMILIA E AT PRIMA.;28019067;15;0;0;0;0;0;0;0;0;0;
SE;280290;ITABAIANA;2611899;02;CENTRO DE SAUDE/UNIDADE BASICA;0002467747;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28034546;115;0;0;0;0;0;0;0;0;0;
SE;280510;PEDRINHAS;2423383;02;CENTRO DE SAUDE/UNIDADE BASICA;0001617990;72;ENASFAP - EQ DO NUCLEO AMPLIADO SAUDE DA FAMILIA E AT PRIMA.;28023153;0;0;6;0;0;0;0;0;0;0;
SE;280710;SIMÃO DIAS;2422328;02;CENTRO DE SAUDE/UNIDADE BASICA;0001630970;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28010019;0;0;0;0;0;0;62;0;0;0;
SE;280560;PORTO DA FOLHA;2422115;01;POSTO DE SAUDE;0000177407;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28003217;0;0;0;0;0;0;0;0;0;38;
SE;280030;ARACAJU;2600366;02;CENTRO DE SAUDE/UNIDADE BASICA;0000173126;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28018915;0;0;0;0;0;0;48;0;0;97;
SE;280320;ITAPORANGA D'AJUDA;6119492;02;CENTRO DE SAUDE/UNIDADE BASICA;0001534238;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28025679;0;0;0;25;0;0;0;0;0;25;
SE;280560;PORTO DA FOLHA;2818957;01;POSTO DE SAUDE;0000177431;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28002911;0;83;0;83;0;0;0;0;0;0;
SE;280600;RIBEIRÓPOLIS;2497166;02;CENTRO DE SAUDE/UNIDADE BASICA;0000177709;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28005155;0;0;0;0;0;0;0;0;0;35;
SE;280120;CANINDÉ DE SÃO FRANCISCO;2477106;02;CENTRO DE SAUDE/UNIDADE BASICA;-;-;-;28029968;0;0;0;0;0;0;0;0;0;45;
SE;280067;BOQUIM;6407641;02;CENTRO DE SAUDE/UNIDADE BASICA;-;-;-;28022173;0;0;0;23;0;0;0;0;0;0;
SE;280620;SALGADO;7513852;02;CENTRO DE SAUDE/UNIDADE BASICA;0000177849;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28023285;0;0;0;0;0;0;0;0;0;29;
SE;280480;NOSSA SENHORA DO SOCORRO;2421666;02;CENTRO DE SAUDE/UNIDADE BASICA;0001618466;72;ENASFAP - EQ DO NUCLEO AMPLIADO SAUDE DA FAMILIA E AT PRIMA.;28026519;126;0;0;0;0;0;0;0;0;0;
SE;280510;PEDRINHAS;2423375;02;CENTRO DE SAUDE/UNIDADE BASICA;0000177113;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28023250;0;78;0;78;0;0;78;0;0;78;
SE;280740;TOBIAS BARRETO;2422069;02;CENTRO DE SAUDE/UNIDADE BASICA;0001518682;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28031725;165;0;0;0;405;0;0;0;0;0;
SE;280260;GRACHO CARDOSO;2612224;02;CENTRO DE SAUDE/UNIDADE BASICA;0000174556;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28001133;0;0;0;0;0;0;0;0;0;26;
SE;280030;ARACAJU;0003115;02;CENTRO DE SAUDE/UNIDADE BASICA;0002041960;71;ESB - EQUIPE DE SAUDE BUCAL;28018850;0;38;0;37;78;0;0;0;0;0;
SE;280120;CANINDÉ DE SÃO FRANCISCO;2477084;02;CENTRO DE SAUDE/UNIDADE BASICA;0002105330;71;ESB - EQUIPE DE SAUDE BUCAL;28035240;0;0;0;120;137;0;0;0;0;0;
SE;280320;ITAPORANGA D'AJUDA;2815877;02;CENTRO DE SAUDE/UNIDADE BASICA;0001792733;71;ESB - EQUIPE DE SAUDE BUCAL;28025547;0;22;0;22;0;0;0;0;0;0;
SE;280030;ARACAJU;0002798;02;CENTRO DE SAUDE/UNIDADE BASICA;0000172553;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28017196;45;0;0;0;0;0;0;0;0;0;
SE;280760;UMBAÚBA;2421402;02;CENTRO DE SAUDE/UNIDADE BASICA;-;-;-;28024370;368;0;0;0;0;0;0;0;0;0;
SE;280300;ITABAIANINHA;3010732;02;CENTRO DE SAUDE/UNIDADE BASICA;0000174920;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28032691;0;0;0;0;0;0;0;0;0;22;
SE;280030;ARACAJU;2658488;02;CENTRO DE SAUDE/UNIDADE BASICA;0000173169;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28017137;29;0;0;0;0;0;0;0;0;0;
SE;280030;ARACAJU;0002399;02;CENTRO DE SAUDE/UNIDADE BASICA;0002041669;71;ESB - EQUIPE DE SAUDE BUCAL;28019067;0;0;0;0;16;0;0;0;0;0;
SE;280020;AQUIDABÃ;2422662;02;CENTRO DE SAUDE/UNIDADE BASICA;0000171719;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28005309;0;0;0;0;73;0;76;0;0;73;
SE;280280;INDIAROBA;2423138;02;CENTRO DE SAUDE/UNIDADE BASICA;0000174629;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28025237;0;0;0;0;60;0;0;0;0;157;
SE;280030;ARACAJU;0003093;02;CENTRO DE SAUDE/UNIDADE BASICA;-;-;-;28019210;17;0;0;0;0;0;0;0;0;0;
SE;280260;GRACHO CARDOSO;2612224;02;CENTRO DE SAUDE/UNIDADE BASICA;0000174548;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28001060;0;0;0;0;0;0;0;0;0;30;
SE;280600;RIBEIRÓPOLIS;2497166;02;CENTRO DE SAUDE/UNIDADE BASICA;0002169908;71;ESB - EQUIPE DE SAUDE BUCAL;28004973;0;56;0;13;0;0;0;0;0;0;
SE;280540;POÇO REDONDO;2420090;02;CENTRO DE SAUDE/UNIDADE BASICA;0001956760;71;ESB - EQUIPE DE SAUDE BUCAL;28002261;0;246;0;246;0;0;0;0;0;0;
SE;280580;RIACHÃO DO DANTAS;2420872;02;CENTRO DE SAUDE/UNIDADE BASICA;0000177598;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28012496;0;13;0;13;0;0;0;0;0;0;
SE;280580;RIACHÃO DO DANTAS;2420902;02;CENTRO DE SAUDE/UNIDADE BASICA;0000177601;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28012232;0;24;0;24;0;0;0;0;0;0;
SE;280270;ILHA DAS FLORES;2502895;02;CENTRO DE SAUDE/UNIDADE BASICA;0000174580;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28013140;0;0;0;0;0;0;0;0;0;14;
SE;280030;ARACAJU;0002550;02;CENTRO DE SAUDE/UNIDADE BASICA;-;-;-;28021096;0;0;0;0;0;0;52;0;0;0;
SE;280370;MACAMBIRA;2477300;02;CENTRO DE SAUDE/UNIDADE BASICA;0001659332;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28027140;0;0;0;0;0;0;0;0;0;42;
SE;280740;TOBIAS BARRETO;2422069;02;CENTRO DE SAUDE/UNIDADE BASICA;-;-;-;28037260;0;0;0;1;0;0;0;0;0;0;
SE;280320;ITAPORANGA D'AJUDA;7109148;02;CENTRO DE SAUDE/UNIDADE BASICA;0000175137;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28033051;0;28;0;28;0;0;0;0;0;28;
SE;280530;PIRAMBU;9450874;74;POLO ACADEMIA DA SAUDE;-;-;-;28016041;0;145;0;145;290;0;66;0;96;67;
SE;280320;ITAPORANGA D'AJUDA;2422816;02;CENTRO DE SAUDE/UNIDADE BASICA;-;-;-;28025849;0;0;0;0;0;0;0;0;0;46;
SE;280067;BOQUIM;6627455;02;CENTRO DE SAUDE/UNIDADE BASICA;-;-;-;28022041;143;0;0;0;0;0;0;0;0;0;
SE;280460;NOSSA SENHORA DAS DORES;7225628;02;CENTRO DE SAUDE/UNIDADE BASICA;0000176214;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28006046;70;0;0;0;0;0;0;0;0;0;
SE;280130;CAPELA;9927425;01;POSTO DE SAUDE;0002315351;71;ESB - EQUIPE DE SAUDE BUCAL;28014251;0;55;0;55;0;0;0;0;0;0;
SE;280350;LAGARTO;2680122;02;CENTRO DE SAUDE/UNIDADE BASICA;0000175528;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28011406;0;0;0;0;0;0;0;0;0;24;
SE;280050;AREIA BRANCA;2477009;01;POSTO DE SAUDE;0002510154;71;ESB - EQUIPE DE SAUDE BUCAL;28006577;0;17;0;17;0;0;0;0;0;0;
SE;280600;RIBEIRÓPOLIS;2497166;02;CENTRO DE SAUDE/UNIDADE BASICA;0000177725;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28004973;0;0;0;0;0;0;0;0;0;17;
SE;280760;UMBAÚBA;9865845;02;CENTRO DE SAUDE/UNIDADE BASICA;0001962019;71;ESB - EQUIPE DE SAUDE BUCAL;28024168;0;29;0;29;0;0;0;0;0;0;
SE;280760;UMBAÚBA;2421429;02;CENTRO DE SAUDE/UNIDADE BASICA;0000178772;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28024273;46;0;0;0;0;0;0;0;0;0;
SE;280040;ARAUÁ;2423154;02;CENTRO DE SAUDE/UNIDADE BASICA;0000173274;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28021983;0;0;0;0;0;0;0;20;0;0;
SE;280440;NEÓPOLIS;2658615;02;CENTRO DE SAUDE/UNIDADE BASICA;0000175951;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28013506;22;0;0;13;0;0;0;13;13;13;
SE;280420;MONTE ALEGRE DE SERGIPE;2420279;02;CENTRO DE SAUDE/UNIDADE BASICA;-;-;-;28001648;0;0;0;123;0;0;0;0;0;0;
SE;280030;ARACAJU;0025682;02;CENTRO DE SAUDE/UNIDADE BASICA;0002039427;71;ESB - EQUIPE DE SAUDE BUCAL;28026527;0;6;0;0;0;0;0;0;0;0;
SE;280030;ARACAJU;0002429;02;CENTRO DE SAUDE/UNIDADE BASICA;0000172065;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28018354;31;0;0;0;0;0;0;0;0;14;
SE;280760;UMBAÚBA;2421410;02;CENTRO DE SAUDE/UNIDADE BASICA;0001962248;71;ESB - EQUIPE DE SAUDE BUCAL;28024354;0;133;0;133;0;0;0;0;0;0;
SE;280020;AQUIDABÃ;2422778;02;CENTRO DE SAUDE/UNIDADE BASICA;0000171743;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28005465;0;0;0;0;0;0;127;0;0;0;
SE;280160;CEDRO DE SÃO JOÃO;2658607;02;CENTRO DE SAUDE/UNIDADE BASICA;0002000490;71;ESB - EQUIPE DE SAUDE BUCAL;28013034;0;0;0;14;0;0;0;0;0;0;
SE;280300;ITABAIANINHA;2421275;02;CENTRO DE SAUDE/UNIDADE BASICA;0000174890;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28022920;0;0;0;0;0;0;0;0;0;205;
SE;280300;ITABAIANINHA;2421259;02;CENTRO DE SAUDE/UNIDADE BASICA;0000174882;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28023021;0;0;0;0;0;0;0;0;0;302;
SE;280410;MOITA BONITA;2477254;02;CENTRO DE SAUDE/UNIDADE BASICA;0001838520;71;ESB - EQUIPE DE SAUDE BUCAL;28008278;0;29;0;29;0;0;0;0;0;0;
SE;280030;ARACAJU;0002526;02;CENTRO DE SAUDE/UNIDADE BASICA;0001480103;72;ENASFAP - EQ DO NUCLEO AMPLIADO SAUDE DA FAMILIA E AT PRIMA.;28019229;15;0;0;0;0;0;15;0;0;0;
SE;280030;ARACAJU;0003115;02;CENTRO DE SAUDE/UNIDADE BASICA;0002014084;71;ESB - EQUIPE DE SAUDE BUCAL;28020260;0;38;0;38;103;0;0;0;0;0;
SE;280260;GRACHO CARDOSO;6326765;01;POSTO DE SAUDE;0002278987;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28000994;0;0;0;0;0;0;0;0;0;18;
SE;280120;CANINDÉ DE SÃO FRANCISCO;2477084;02;CENTRO DE SAUDE/UNIDADE BASICA;0002105330;71;ESB - EQUIPE DE SAUDE BUCAL;28000293;0;0;0;0;108;0;0;0;0;0;
